Name,Age,Season,Team,Conference,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,Name-additional
Zane Badmaev,24,2024,Texas A&M,SEC,3,0,1,2.59,17,1,,0,0,1,24.1,18,7,7,0,5,0,29,3,0,0,101,0.945,6.7,0,1.8,10.7,5.8,,player.fcgi?id=badmae000zan
Jason Bodin,19,2024,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,1,1,2,0,0,3,0,1,0,0,0,8,4,9,0,27,9,0.33,,player.fcgi?id=bodin-000jas
Chris Cortez,21,2024,Texas A&M,SEC,10,3,0.769,2.78,25,3,,0,0,0,64.2,43,28,20,7,37,0,102,10,0,5,278,1.237,6,1,5.1,14.2,2.76,,player.fcgi?id=cortez000chr
Luke Jackson,20,2024,Texas A&M,SEC,0,0,,5.4,8,2,,0,0,0,8.1,8,5,5,2,6,0,4,2,0,1,40,1.68,8.6,2.2,6.5,4.3,0.67,,player.fcgi?id=jackso008luk
Jett Johnston,19,2024,Texas A&M,SEC,0,0,,27,2,0,,0,0,0,2,5,6,6,2,2,0,2,1,0,0,13,3.5,22.5,9,9,9,1,,player.fcgi?id=johnst000jet
Tanner Jones,21,2024,Texas A&M,SEC,3,1,0.75,6.33,15,12,,0,0,0,48.1,61,36,34,8,19,0,47,8,0,2,227,1.655,11.4,1.5,3.5,8.8,2.47,,player.fcgi?id=jones-002tan
Justin Lamkin*,20,2024,Texas A&M,SEC,3,3,0.5,5.21,19,16,,0,0,0,65.2,64,38,38,11,22,0,88,11,1,3,289,1.31,8.8,1.5,3,12.1,4,,player.fcgi?id=lamkin000jus
Braden Montgomery,21,2024,Texas A&M,SEC,0,0,,18,2,1,,0,0,0,2,1,4,4,1,4,0,2,0,0,1,11,2.5,4.5,4.5,18,9,0.5,,player.fcgi?id=montgo002bra
Isaac Morton,19,2024,Texas A&M,SEC,1,0,1,2.87,10,4,,0,0,0,15.2,6,10,5,0,17,0,22,9,0,4,82,1.468,3.4,0,9.8,12.6,1.29,,player.fcgi?id=morton000isa
Weston Moss,20,2024,Texas A&M,SEC,3,0,1,4.56,20,2,,0,0,0,23.2,22,13,12,4,10,0,26,6,0,3,109,1.352,8.4,1.5,3.8,9.9,2.6,,player.fcgi?id=moss--003wes
Brock Peery,22,2024,Texas A&M,SEC,2,1,0.667,3.54,24,0,,0,0,0,20.1,6,10,8,1,17,0,22,7,0,2,89,1.131,2.7,0.4,7.5,9.7,1.29,,player.fcgi?id=peery-000bro
Ryan Prager*,21,2024,Texas A&M,SEC,9,1,0.9,2.95,19,19,,1,1,0,97.2,83,36,32,12,20,0,124,5,0,1,398,1.055,7.6,1.1,1.8,11.4,6.2,,player.fcgi?id=prager000rya
Brad Rudis,21,2024,Texas A&M,SEC,6,0,1,2.55,24,2,,0,0,0,35.1,35,10,10,6,12,2,35,3,0,3,150,1.33,8.9,1.5,3.1,8.9,2.92,,player.fcgi?id=rudis-000bra
Shane Sdao*,20,2024,Texas A&M,SEC,5,1,0.833,2.96,20,5,,0,0,2,48.2,42,17,16,7,9,1,55,1,0,4,194,1.048,7.8,1.3,1.7,10.2,6.11,,player.fcgi?id=sdao--000sha
Peyton Smith,21,2024,Texas A&M,SEC,0,0,,12,7,0,,0,0,0,6,13,8,8,2,4,1,7,2,0,2,37,2.833,19.5,3,6,10.5,1.75,,player.fcgi?id=smith-003pey
Josh Stewart,21,2024,Texas A&M,SEC,2,2,0.5,4.26,25,0,,0,0,0,31.2,31,15,15,7,9,0,39,1,0,3,134,1.263,8.8,2,2.6,11.1,4.33,,player.fcgi?id=stewar011jos
Troy Wansing*,21,2024,Texas A&M,SEC,0,0,,13.5,1,0,,0,0,0,0.2,1,1,1,0,0,0,0,1,0,0,4,1.5,13.5,0,0,0,,,player.fcgi?id=wansin000tro
Kaiden Wilson*,20,2024,Texas A&M,SEC,0,2,0,9.82,10,0,,0,0,0,11,17,13,12,4,7,0,15,4,0,0,58,2.182,13.9,3.3,5.7,12.3,2.14,,player.fcgi?id=wilson000kai
Evan Aschenbeck*,22,2023,Texas A&M,SEC,8,1,0.889,3.46,26,0,,0,0,3,65,59,27,25,4,20,1,75,4,1,3,273,1.215,8.2,0.6,2.8,10.4,3.75,,player.fcgi?id=aschen000eva
Chris Cortez,20,2023,Texas A&M,SEC,3,1,0.75,7.34,19,6,,0,0,1,41.2,46,39,34,2,40,1,39,4,0,4,214,2.064,9.9,0.4,8.6,8.4,0.98,,player.fcgi?id=cortez000chr
Nathan Dettmer,21,2023,Texas A&M,SEC,1,4,0.2,6.32,17,17,,0,0,0,72.2,78,55,51,10,42,0,65,5,0,11,338,1.651,9.7,1.2,5.2,8.1,1.55,,player.fcgi?id=dettme000nat
Matt Dillard*,23,2023,Texas A&M,SEC,1,3,0.25,4.6,19,2,,0,0,2,29.1,34,17,15,2,11,0,31,2,0,1,133,1.534,10.4,0.6,3.4,9.5,2.82,,player.fcgi?id=dillar002mat
Brandyn Garcia*,23,2023,Texas A&M,SEC,3,3,0.5,5.56,27,0,,0,0,1,43.2,33,29,27,5,23,0,56,9,0,5,189,1.282,6.8,1,4.7,11.5,2.43,,player.fcgi?id=garcia003bra
Robert Hogan,21,2023,Texas A&M,SEC,1,0,1,14.63,15,0,,0,0,0,8,14,13,13,0,11,0,15,2,0,4,51,3.125,15.8,0,12.4,16.9,1.36,,player.fcgi?id=hogan-000rob
Will Johnston*,22,2023,Texas A&M,SEC,3,3,0.5,5.89,27,6,,0,0,4,47.1,46,33,31,9,31,2,70,6,1,17,225,1.627,8.7,1.7,5.9,13.3,2.26,,player.fcgi?id=johnst007wil
Carson Lambert,23,2023,Texas A&M,SEC,2,1,0.667,7.84,16,1,,0,0,0,20.2,20,18,18,6,11,0,19,4,0,2,96,1.5,8.7,2.6,4.8,8.3,1.73,,player.fcgi?id=lamber002car
Justin Lamkin*,19,2023,Texas A&M,SEC,3,3,0.5,5.92,19,10,,0,0,1,59.1,48,41,39,7,32,0,74,7,1,1,266,1.348,7.3,1.1,4.9,11.2,2.31,,player.fcgi?id=lamkin000jus
Brad Rudis,20,2023,Texas A&M,SEC,5,0,1,4.32,17,0,,0,0,0,25,37,15,12,2,14,1,23,3,0,5,124,2.04,13.3,0.7,5,8.3,1.64,,player.fcgi?id=rudis-000bra
Shane Sdao*,19,2023,Texas A&M,SEC,4,1,0.8,4.78,22,2,,0,0,0,43.1,54,27,23,2,15,0,46,3,0,4,198,1.592,11.2,0.4,3.1,9.6,3.07,,player.fcgi?id=sdao--000sha
Ty Sexton,21,2023,Texas A&M,SEC,1,3,0.25,6.39,14,2,,0,0,1,25.1,31,19,18,3,15,0,14,4,0,3,124,1.816,11,1.1,5.3,5,0.93,,player.fcgi?id=sexton000ty-
Josh Stewart,20,2023,Texas A&M,SEC,0,0,,6.75,11,1,,0,0,0,16,20,13,12,3,10,0,22,2,0,4,77,1.875,11.3,1.7,5.6,12.4,2.2,,player.fcgi?id=stewar011jos
Wyatt Tucker,21,2023,Texas A&M,SEC,0,0,,3.75,4,4,,0,0,0,12,13,9,5,3,10,0,6,2,0,1,60,1.917,9.8,2.3,7.5,4.5,0.6,,player.fcgi?id=tucker001wya
Troy Wansing*,20,2023,Texas A&M,SEC,3,4,0.429,5.5,18,14,,0,0,2,52.1,53,33,32,5,33,1,72,6,0,4,246,1.643,9.1,0.9,5.7,12.4,2.18,,player.fcgi?id=wansin000tro
Jaren Warwick,21,2023,Texas A&M,SEC,0,0,,0,4,0,,0,0,0,4.2,5,0,0,0,2,0,6,2,0,2,22,1.5,9.6,0,3.9,11.6,3,,player.fcgi?id=warwic000jar
Jonathan Childress*,22,2022,Texas A&M,SEC,0,0,,0,1,0,,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,player.fcgi?id=childr000jon
Chris Cortez,19,2022,Texas A&M,SEC,6,3,0.667,4.91,25,1,,0,0,0,44,47,32,24,2,13,0,32,4,0,5,200,1.364,9.6,0.4,2.7,6.5,2.46,,player.fcgi?id=cortez000chr
Khristian Curtis,20,2022,Texas A&M,SEC,2,0,1,1.42,5,5,,0,0,0,19,17,3,3,0,8,0,15,2,0,4,82,1.316,8.1,0,3.8,7.1,1.88,,player.fcgi?id=curtis000khr
Micah Dallas,22,2022,Texas A&M,SEC,7,3,0.7,5.18,18,16,,0,0,0,81.2,100,52,47,13,22,0,86,5,0,12,369,1.494,11,1.4,2.4,9.5,3.91,,player.fcgi?id=dallas000mic
Nathan Dettmer,20,2022,Texas A&M,SEC,6,3,0.667,4.99,19,19,,0,0,0,92,98,58,51,4,25,0,82,7,1,9,408,1.337,9.6,0.4,2.4,8,3.28,,player.fcgi?id=dettme000nat
Trey Dillard,23,2022,Texas A&M,SEC,0,0,,0,1,0,,0,0,0,1,0,0,0,0,2,0,1,0,0,0,5,2,0,0,18,9,0.5,,player.fcgi?id=dillar000tre
Jack Hamilton,19,2022,Texas A&M,SEC,0,0,,3.18,5,0,,0,0,0,5.2,4,2,2,0,4,0,5,0,0,0,28,1.412,6.4,0,6.4,7.9,1.25,,player.fcgi?id=hamilt006jac
Rawley Hector,20,2022,Texas A&M,SEC,1,0,1,7.98,9,0,,0,0,0,14.2,18,14,13,3,2,0,7,3,0,1,67,1.364,11,1.8,1.2,4.3,3.5,,player.fcgi?id=hector000raw
Robert Hogan,20,2022,Texas A&M,SEC,3,1,0.75,4.91,18,0,,0,0,2,18.1,13,10,10,0,12,0,17,4,0,4,85,1.364,6.4,0,5.9,8.3,1.42,,player.fcgi?id=hogan-000rob
Will Johnston*,21,2022,Texas A&M,SEC,3,1,0.75,3.25,23,2,,0,0,4,36,33,15,13,2,18,1,49,5,0,4,163,1.417,8.3,0.5,4.5,12.3,2.72,,player.fcgi?id=johnst007wil
Xavier Lovett,21,2022,Texas A&M,SEC,0,0,,12,7,0,,0,0,0,6,5,10,8,0,5,0,6,2,0,3,31,1.667,7.5,0,7.5,9,1.2,,player.fcgi?id=lovett000xav
Alex Magers,22,2022,Texas A&M,SEC,0,0,,5.59,8,0,,0,0,0,9.2,15,7,6,2,5,0,9,1,0,2,51,2.069,14,1.9,4.7,8.4,1.8,,player.fcgi?id=magers000ale
Joseph Menefee*,22,2022,Texas A&M,SEC,6,2,0.75,5.6,28,0,,0,0,2,53,46,39,33,7,42,1,87,9,0,9,251,1.66,7.8,1.2,7.1,14.8,2.07,,player.fcgi?id=menefe000jos
Jake Palisch*,23,2022,Texas A&M,SEC,6,3,0.667,2.39,29,0,,0,0,5,60.1,53,18,16,1,12,4,73,7,0,6,255,1.077,7.9,0.1,1.8,10.9,6.08,,player.fcgi?id=palisc000jac
Ryan Prager*,19,2022,Texas A&M,SEC,1,4,0.2,5.16,18,16,,0,0,0,59.1,61,41,34,7,25,0,53,7,0,6,268,1.449,9.3,1.1,3.8,8,2.12,,player.fcgi?id=prager000rya
Brad Rudis,19,2022,Texas A&M,SEC,3,0,1,5.22,26,2,,0,0,3,39.2,42,25,23,7,13,0,36,2,0,2,174,1.387,9.5,1.6,2.9,8.2,2.77,,player.fcgi?id=rudis-000bra
Wyatt Tucker,20,2022,Texas A&M,SEC,0,0,,4.79,10,2,,0,0,0,20.2,19,12,11,3,12,0,26,1,0,5,94,1.5,8.3,1.3,5.2,11.3,2.17,,player.fcgi?id=tucker001wya
Walker Zander,23,2022,Texas A&M,SEC,0,0,,5.79,5,1,,0,0,0,4.2,11,7,3,0,0,0,4,0,0,1,27,2.357,21.2,0,0,7.7,,,player.fcgi?id=zander000wal
Kobe Andrade*,18,2021,Texas A&M,SEC,0,0,,6.75,7,0,,0,0,0,4,4,3,3,0,1,0,3,1,0,1,18,1.25,9,0,2.3,6.8,3,,player.fcgi?id=andrad000kob
Jonathan Childress*,21,2021,Texas A&M,SEC,3,4,0.429,4.61,15,11,,0,0,0,52.2,53,29,27,5,24,1,67,5,1,2,237,1.462,9.1,0.9,4.1,11.4,2.79,,player.fcgi?id=childr000jon
Gabe Craig,19,2021,Texas A&M,SEC,0,0,,7.71,4,0,,0,0,0,2.1,1,2,2,0,4,0,1,0,0,0,12,2.143,3.9,0,15.4,3.9,0.25,,player.fcgi?id=craig-000gab
Nathan Dettmer,19,2021,Texas A&M,SEC,3,2,0.6,4.37,17,12,,0,0,0,55.2,60,32,27,5,27,0,49,5,0,3,257,1.563,9.7,0.8,4.4,7.9,1.81,,player.fcgi?id=dettme000nat
Chris Farrell,24,2021,Texas A&M,SEC,0,0,,3.48,10,0,,0,0,0,10.1,13,6,4,2,6,0,9,2,0,1,52,1.839,11.3,1.7,5.2,7.8,1.5,,player.fcgi?id=farrel001chr
Will Johnston*,20,2021,Texas A&M,SEC,0,0,,12.96,8,0,,0,0,0,8.1,16,13,12,0,5,0,8,2,0,3,46,2.52,17.3,0,5.4,8.6,1.6,,player.fcgi?id=johnst007wil
Chandler Jozwiak*,22,2021,Texas A&M,SEC,2,4,0.333,3.48,28,0,,0,0,8,62,54,26,24,4,18,7,79,15,0,7,265,1.161,7.8,0.6,2.6,11.5,4.39,,player.fcgi?id=jozwia000cha
Alex Magers,21,2021,Texas A&M,SEC,2,2,0.5,3.75,23,0,,0,0,0,24,26,10,10,4,8,2,19,3,0,0,105,1.417,9.8,1.5,3,7.1,2.38,,player.fcgi?id=magers000ale
Joseph Menefee*,21,2021,Texas A&M,SEC,4,2,0.667,3,20,0,,0,0,1,33,17,11,11,1,21,2,50,6,0,4,141,1.152,4.6,0.3,5.7,13.6,2.38,,player.fcgi?id=menefe000jos
Bryce Miller,22,2021,Texas A&M,SEC,3,2,0.6,4.45,13,10,,0,0,0,56.2,48,34,28,8,37,1,70,13,0,6,264,1.5,7.6,1.3,5.9,11.1,1.89,,player.fcgi?id=miller004bry
Mason Ornelas,20,2021,Texas A&M,SEC,3,2,0.6,5.11,18,1,,0,0,0,37,39,25,21,3,12,2,42,4,0,3,163,1.378,9.5,0.7,2.9,10.2,3.5,,player.fcgi?id=ornela000mas
Dustin Saenz*,22,2021,Texas A&M,SEC,6,6,0.5,4.27,14,14,,0,0,0,84.1,83,45,40,12,23,3,104,4,0,4,362,1.257,8.9,1.3,2.5,11.1,4.52,,player.fcgi?id=saenz-000dus
Wyatt Tucker,19,2021,Texas A&M,SEC,0,0,,15,7,0,,0,0,0,6,13,11,10,3,5,0,8,0,0,1,35,3,19.5,4.5,7.5,12,1.6,,player.fcgi?id=tucker001wya
Chris Weber*,21,2021,Texas A&M,SEC,1,3,0.25,4.78,18,8,,0,0,1,52.2,52,41,28,8,21,1,49,8,0,5,242,1.386,8.9,1.4,3.6,8.4,2.33,,player.fcgi?id=weber-002chr
Trevor Werner,20,2021,Texas A&M,SEC,2,0,1,7.71,9,0,,0,0,0,9.1,17,8,8,1,8,1,11,1,0,1,51,2.679,16.4,1,7.7,10.6,1.38,,player.fcgi?id=werner000tre
Dawson Barr,21,2020,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,2,1,0,0,0,2,0,2,0,0,0,8,1.5,4.5,0,9,9,1,,player.fcgi?id=barr--000daw
Jonathan Childress*,20,2020,Texas A&M,SEC,2,0,1,1.84,4,4,,0,0,0,14.2,11,5,3,3,4,0,17,1,0,2,61,1.023,6.8,1.8,2.5,10.4,4.25,,player.fcgi?id=childr000jon
Colson Geisler*,20,2020,Texas A&M,SEC,0,0,,0,3,0,,0,0,0,1.1,3,0,0,0,0,0,2,0,0,1,7,2.25,20.3,0,0,13.5,,,player.fcgi?id=geisle000col
Will Johnston*,19,2020,Texas A&M,SEC,0,0,,9.45,8,0,,0,0,0,6.2,9,7,7,0,3,0,5,1,0,0,32,1.8,12.2,0,4.1,6.8,1.67,,player.fcgi?id=johnst007wil
Chandler Jozwiak*,21,2020,Texas A&M,SEC,2,0,1,3.12,5,3,,0,0,0,17.1,22,12,6,1,4,2,14,2,0,0,82,1.5,11.4,0.5,2.1,7.3,3.5,,player.fcgi?id=jozwia000cha
Asa Lacy*,21,2020,Texas A&M,SEC,3,0,1,0.75,4,4,,0,0,0,24,9,2,2,0,8,0,46,4,0,3,93,0.708,3.4,0,3,17.3,5.75,,player.fcgi?id=lacy--000asa
Alex Magers,20,2020,Texas A&M,SEC,0,0,,1.69,8,0,,0,0,0,5.1,7,1,1,0,2,0,7,0,0,0,28,1.688,11.8,0,3.4,11.8,3.5,,player.fcgi?id=magers000ale
Joseph Menefee*,20,2020,Texas A&M,SEC,0,0,,4.5,7,0,,0,0,0,4,4,2,2,0,3,0,5,2,0,2,22,1.75,9,0,6.8,11.3,1.67,,player.fcgi?id=menefe000jos
Bryce Miller,21,2020,Texas A&M,SEC,1,2,0.333,3.27,8,0,,0,0,3,11,7,4,4,0,2,0,14,1,0,1,43,0.818,5.7,0,1.6,11.5,7,,player.fcgi?id=miller004bry
Jake Nelson,23,2020,Texas A&M,SEC,1,0,1,0,6,0,,0,0,0,4.2,2,3,0,0,4,0,7,3,1,0,24,1.286,3.9,0,7.7,13.5,1.75,,player.fcgi?id=nelson000jak
Mason Ornelas,19,2020,Texas A&M,SEC,1,0,1,1.08,7,0,,0,0,0,8.1,3,1,1,1,1,0,13,0,0,0,29,0.48,3.2,1.1,1.1,14,13,,player.fcgi?id=ornela000mas
Christian Roa,21,2020,Texas A&M,SEC,2,1,0.667,5.85,4,4,,0,0,0,20,18,14,13,4,9,2,35,0,0,0,89,1.35,8.1,1.8,4.1,15.8,3.89,,player.fcgi?id=roa---000chr
Dustin Saenz*,21,2020,Texas A&M,SEC,2,0,1,3.12,7,2,,0,0,0,17.1,24,9,6,0,7,0,22,1,0,1,82,1.788,12.5,0,3.6,11.4,3.14,,player.fcgi?id=saenz-000dus
Evan Vanek,19,2020,Texas A&M,SEC,0,0,,18,1,0,,0,0,0,1,2,2,2,0,1,0,2,1,0,1,7,3,18,0,9,18,2,,player.fcgi?id=vanek-000eva
Chris Weber*,20,2020,Texas A&M,SEC,1,0,1,2.35,5,1,,0,0,1,15.1,10,4,4,1,7,0,20,0,0,0,61,1.109,5.9,0.6,4.1,11.7,2.86,,player.fcgi?id=weber-002chr
Trevor Werner,19,2020,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,1.2,2,0,0,0,0,0,3,0,0,0,7,1.2,10.8,0,0,16.2,,,player.fcgi?id=werner000tre
Cam Wynne,21,2020,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,1.1,0,0,0,0,2,0,3,0,0,0,6,1.5,0,0,13.5,20.3,1.5,,player.fcgi?id=wynne-000cam
Brandon Birdsell,19,2019,Texas A&M,SEC,1,0,1,6.43,9,0,,0,0,0,7,6,5,5,3,6,0,8,1,0,0,33,1.714,7.7,3.9,7.7,10.3,1.33,,player.fcgi?id=birdse000bra
Jonathan Childress*,19,2019,Texas A&M,SEC,0,1,0,2.13,3,3,,0,0,0,12.2,7,4,3,1,1,0,8,1,0,1,47,0.632,5,0.7,0.7,5.7,8,,player.fcgi?id=childr000jon
Mason Cole,21,2019,Texas A&M,SEC,0,0,,5.4,6,0,,0,0,0,8.1,10,5,5,0,4,0,9,1,1,0,38,1.68,10.8,0,4.3,9.7,2.25,,player.fcgi?id=cole--000mas
John Doxakis*,20,2019,Texas A&M,SEC,7,4,0.636,2.06,16,16,,0,0,0,104.2,80,31,24,5,26,2,115,13,0,11,429,1.013,6.9,0.4,2.2,9.9,4.42,,player.fcgi?id=doxaki000joh
Colson Geisler*,19,2019,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,0.2,1,1,0,0,1,0,1,1,0,2,6,3,13.5,0,13.5,13.5,1,,player.fcgi?id=geisle000col
Chandler Jozwiak*,20,2019,Texas A&M,SEC,4,5,0.444,4.76,26,5,,0,0,1,58.2,57,35,31,8,25,1,80,7,2,3,262,1.398,8.7,1.2,3.8,12.3,3.2,,player.fcgi?id=jozwia000cha
Kasey Kalich,21,2019,Texas A&M,SEC,3,1,0.75,3.18,28,0,,0,0,12,34,32,15,12,2,13,4,51,1,0,5,149,1.324,8.5,0.5,3.4,13.5,3.92,,player.fcgi?id=kalich000kas
Asa Lacy*,20,2019,Texas A&M,SEC,8,4,0.667,2.13,15,15,,2,1,0,88.2,49,23,21,6,43,1,130,13,1,8,361,1.038,5,0.6,4.4,13.2,3.02,,player.fcgi?id=lacy--000asa
Joseph Menefee*,19,2019,Texas A&M,SEC,3,2,0.6,3.75,26,1,,0,0,0,36,28,16,15,3,14,1,51,2,0,5,151,1.167,7,0.8,3.5,12.8,3.64,,player.fcgi?id=menefe000jos
Bryce Miller,20,2019,Texas A&M,SEC,4,2,0.667,3.77,33,0,,0,0,1,43,38,23,18,4,18,0,57,1,0,3,188,1.302,8,0.8,3.8,11.9,3.17,,player.fcgi?id=miller004bry
Jake Nelson,22,2019,Texas A&M,SEC,0,0,,0.87,10,0,,0,0,0,10.1,7,1,1,1,1,0,12,1,0,0,37,0.774,6.1,0.9,0.9,10.5,12,,player.fcgi?id=nelson000jak
Kyle Richardson*,21,2019,Texas A&M,SEC,0,0,,5.19,11,0,,0,0,0,8.2,10,6,5,1,5,0,10,2,1,1,44,1.731,10.4,1,5.2,10.4,2,,player.fcgi?id=richar004kyl
Christian Roa,20,2019,Texas A&M,SEC,3,2,0.6,3.56,17,10,,0,0,1,48,48,21,19,4,11,0,46,2,0,1,205,1.229,9,0.8,2.1,8.6,4.18,,player.fcgi?id=roa---000chr
Dustin Saenz*,20,2019,Texas A&M,SEC,2,1,0.667,4.85,15,5,,0,0,1,29.2,36,22,16,2,14,0,17,1,1,2,132,1.685,10.9,0.6,4.2,5.2,1.21,,player.fcgi?id=saenz-000dus
Chris Weber*,19,2019,Texas A&M,SEC,4,1,0.8,3.18,23,8,,0,0,0,65,59,26,23,5,20,1,78,5,0,6,274,1.215,8.2,0.7,2.8,10.8,3.9,,player.fcgi?id=weber-002chr
Chris Andritsos,21,2018,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,2,3,1,0,0,0,0,1,0,0,0,10,1.5,13.5,0,0,4.5,,,player.fcgi?id=andrit000chr
Kaylor Chafin*,23,2018,Texas A&M,SEC,5,1,0.833,4.43,27,4,,0,0,2,42.2,54,22,21,4,17,1,44,3,1,3,197,1.664,11.4,0.8,3.6,9.3,2.59,,player.fcgi?id=chafin000kay
Mason Cole,20,2018,Texas A&M,SEC,0,0,,2.7,7,0,,0,0,0,6.2,5,4,2,0,5,0,6,0,0,1,31,1.5,6.8,0,6.8,8.1,1.2,,player.fcgi?id=cole--000mas
Jack Conlon,19,2018,Texas A&M,SEC,0,0,,0,2,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,,,player.fcgi?id=conlon000jac
John Doxakis*,19,2018,Texas A&M,SEC,8,5,0.615,2.7,17,14,,0,0,0,93.1,72,37,28,2,29,0,92,15,0,5,389,1.082,6.9,0.2,2.8,8.9,3.17,,player.fcgi?id=doxaki000joh
Austin Hendrix,20,2018,Texas A&M,SEC,0,0,,0,1,0,,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,27,,,player.fcgi?id=hendri000aus
Nolan Hoffman,20,2018,Texas A&M,SEC,4,1,0.8,1.15,33,0,,0,0,14,55,50,12,7,1,12,1,53,2,0,1,229,1.127,8.2,0.2,2,8.7,4.42,,player.fcgi?id=hoffma000nol
Chandler Jozwiak*,19,2018,Texas A&M,SEC,2,0,1,4.5,19,9,,0,0,0,42,42,23,21,2,17,0,43,10,1,3,189,1.405,9,0.4,3.6,9.2,2.53,,player.fcgi?id=jozwia000cha
Mitchell Kilkenny,21,2018,Texas A&M,SEC,8,5,0.615,3.34,16,16,,1,0,0,97,89,42,36,11,24,0,92,10,1,1,406,1.165,8.3,1,2.2,8.5,3.83,,player.fcgi?id=kilken000mit
Stephen Kolek,21,2018,Texas A&M,SEC,5,6,0.455,4.58,16,14,,0,0,0,78.2,72,45,40,10,38,0,59,8,1,0,344,1.398,8.2,1.1,4.3,6.8,1.55,,player.fcgi?id=kolek-000ste
Asa Lacy*,19,2018,Texas A&M,SEC,3,1,0.75,2.75,23,2,,0,0,1,39.1,28,19,12,2,17,1,48,4,1,6,168,1.144,6.4,0.5,3.9,11,2.82,,player.fcgi?id=lacy--000asa
Landon Miner,--,2018,Texas A&M,SEC,0,0,,1.8,8,0,,0,0,0,10,7,2,2,1,3,0,7,1,0,1,41,1,6.3,0.9,2.7,6.3,2.33,,player.fcgi?id=miner-000lan
Kyle Richardson*,20,2018,Texas A&M,SEC,0,0,,9,5,0,,0,0,0,3,2,4,3,0,1,0,3,0,1,1,13,1,6,0,3,9,3,,player.fcgi?id=richar004kyl
Christian Roa,19,2018,Texas A&M,SEC,0,0,,4.3,14,1,,0,0,0,14.2,19,10,7,2,4,0,12,0,0,1,68,1.568,11.7,1.2,2.5,7.4,3,,player.fcgi?id=roa---000chr
Jason Ruffcorn,19,2018,Texas A&M,SEC,0,1,0,3,10,0,,0,0,0,9,5,3,3,0,5,0,4,1,0,3,36,1.111,5,0,5,4,0.8,,player.fcgi?id=ruffco000jas
Dustin Saenz*,19,2018,Texas A&M,SEC,0,0,,3.32,11,2,,0,0,0,19,21,11,7,1,6,0,15,3,0,2,84,1.421,9.9,0.5,2.8,7.1,2.5,,player.fcgi?id=saenz-000dus
Cason Sherrod,22,2018,Texas A&M,SEC,5,2,0.714,4.17,26,0,,0,0,1,45.1,42,22,21,3,20,1,43,9,0,4,197,1.368,8.3,0.6,4,8.5,2.15,,player.fcgi?id=sherro000cas
Tristen Bayless*,20,2017,Texas A&M,SEC,0,0,,3,2,0,,0,0,1,3,1,1,1,0,2,0,4,2,0,2,14,1,3,0,6,12,2,,player.fcgi?id=bayles000tri
Kaylor Chafin*,22,2017,Texas A&M,SEC,7,2,0.778,2.33,33,1,,0,0,3,77.1,57,27,20,5,16,3,72,7,0,3,310,0.944,6.6,0.6,1.9,8.4,4.5,,player.fcgi?id=chafin000kay
Mason Cole,19,2017,Texas A&M,SEC,1,0,1,0,2,0,,0,0,0,3,2,0,0,0,1,0,2,0,0,0,12,1,6,0,3,6,2,,player.fcgi?id=cole--000mas
John Doxakis*,18,2017,Texas A&M,SEC,4,3,0.571,5.44,25,7,,0,0,0,49.2,45,40,30,7,23,0,51,4,3,5,223,1.369,8.2,1.3,4.2,9.2,2.22,,player.fcgi?id=doxaki000joh
Lee May Gonzalez,22,2017,Texas A&M,SEC,1,0,1,4.5,6,0,,0,0,0,8,7,4,4,1,5,0,11,2,0,0,38,1.5,7.9,1.1,5.6,12.4,2.2,,player.fcgi?id=gonzal002lee
Brigham Hill,21,2017,Texas A&M,SEC,8,3,0.727,3.15,17,16,,0,0,0,100,88,38,35,5,31,0,111,10,0,4,416,1.19,7.9,0.5,2.8,10,3.58,,player.fcgi?id=hill--001bri
Mitchell Kilkenny,20,2017,Texas A&M,SEC,3,3,0.5,3.67,26,5,,0,0,7,56.1,67,27,23,3,18,0,56,3,0,4,254,1.509,10.7,0.5,2.9,8.9,3.11,,player.fcgi?id=kilken000mit
Stephen Kolek,20,2017,Texas A&M,SEC,4,5,0.444,3.79,16,16,,0,0,0,90.1,85,43,38,7,24,1,82,8,0,8,380,1.207,8.5,0.7,2.4,8.2,3.42,,player.fcgi?id=kolek-000ste
Turner Larkins,21,2017,Texas A&M,SEC,1,2,0.333,3.38,9,5,,0,0,0,26.2,24,13,10,1,11,0,20,4,0,4,115,1.313,8.1,0.3,3.7,6.8,1.82,,player.fcgi?id=larkin000tur
Corbin Martin,21,2017,Texas A&M,SEC,7,4,0.636,3.8,24,13,,0,0,0,87.2,89,41,37,5,38,3,95,2,0,9,391,1.449,9.1,0.5,3.9,9.8,2.5,,player.fcgi?id=martin002cor
