Name,Age,Season,Team,Conference,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,Name-additional
Bailey Peterson,22,2020,Michigan State,Big Ten,15,73,59,12,26,4,1,0,15,8,2,12,7,0.441,0.528,0.542,1.07,32,,0,1,1,0,,player.fcgi?id=peters000bai
Adam Proctor*,22,2020,Michigan State,Big Ten,8,20,14,5,2,0,0,0,1,0,0,4,6,0.143,0.35,0.143,0.493,2,,1,0,1,0,,player.fcgi?id=procto000ada
Brendan Regan,21,2020,Michigan State,Big Ten,10,28,24,3,8,1,1,0,3,1,0,3,9,0.333,0.393,0.458,0.851,11,,0,0,1,0,,player.fcgi?id=regan-000bre
Gabe Sotres,19,2020,Michigan State,Big Ten,7,24,20,1,3,1,0,0,1,1,0,2,8,0.15,0.217,0.2,0.417,4,,0,1,1,0,,player.fcgi?id=sotres000gab
Reese Trahey*,19,2020,Michigan State,Big Ten,5,6,5,1,1,0,0,0,0,0,0,1,1,0.2,0.333,0.2,0.533,1,,0,0,0,0,,player.fcgi?id=trahey000ree
Zaid Walker,20,2020,Michigan State,Big Ten,13,48,45,5,12,4,0,1,5,2,1,1,10,0.267,0.292,0.422,0.714,19,,1,0,1,0,,player.fcgi?id=walker000zai
Peter Ahn*,22,2021,Michigan State,Big Ten,12,23,20,1,3,2,1,0,5,0,1,1,12,0.15,0.227,0.35,0.577,7,,1,1,0,0,,player.fcgi?id=ahn---010pet
Scott Combs,23,2021,Michigan State,Big Ten,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=combs-000sco
Trent Farquhar*,20,2021,Michigan State,Big Ten,41,183,151,27,41,10,1,1,17,3,1,24,30,0.272,0.381,0.371,0.752,56,,4,2,2,0,,player.fcgi?id=farquh000tre
Jack Frank*,20,2021,Michigan State,Big Ten,22,72,64,10,17,3,0,0,7,3,2,7,16,0.266,0.347,0.313,0.66,20,,1,0,0,0,,player.fcgi?id=frank-001jac
Trevor Hopman?,--,2021,Michigan State,Big Ten,3,4,4,1,1,0,0,0,0,0,0,0,1,0.25,0.25,0.25,0.5,1,,0,0,0,0,,player.fcgi?id=hopman000tre
Zach Iverson*,22,2021,Michigan State,Big Ten,27,108,96,13,25,5,0,1,19,1,1,8,23,0.26,0.311,0.344,0.655,33,,0,2,2,1,,player.fcgi?id=iverso000zac
Mitch Jebb*,19,2021,Michigan State,Big Ten,43,182,163,25,45,10,2,0,15,4,1,12,24,0.276,0.33,0.362,0.692,59,,1,6,0,0,,player.fcgi?id=jebb--000mit
Dillon Kark,20,2021,Michigan State,Big Ten,27,46,37,5,8,2,0,1,6,0,1,2,10,0.216,0.318,0.351,0.67,13,,4,2,1,0,,player.fcgi?id=kark--000dil
Bryce Kelley*,24,2021,Michigan State,Big Ten,44,197,163,26,39,1,0,0,15,11,2,30,41,0.239,0.357,0.245,0.603,40,,1,1,2,0,,player.fcgi?id=kelley000bry
Casey Mayes*,21,2021,Michigan State,Big Ten,18,43,38,6,11,3,1,0,3,0,0,2,15,0.29,0.31,0.421,0.731,16,,0,1,2,0,,player.fcgi?id=mayes-000cas
Andrew Morrow,23,2021,Michigan State,Big Ten,17,47,41,5,12,3,0,2,9,0,0,4,13,0.293,0.362,0.512,0.874,21,,1,0,1,0,,player.fcgi?id=morrow000and
Bailey Peterson,23,2021,Michigan State,Big Ten,32,114,103,20,28,8,0,6,16,2,0,9,32,0.272,0.336,0.524,0.861,54,,1,1,0,0,,player.fcgi?id=peters000bai
Adam Proctor*,23,2021,Michigan State,Big Ten,24,78,70,9,12,3,2,2,8,0,0,4,20,0.171,0.256,0.357,0.614,25,,4,0,0,0,,player.fcgi?id=procto000ada
Brendan Regan,22,2021,Michigan State,Big Ten,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=regan-000bre
Gabe Sotres,20,2021,Michigan State,Big Ten,28,96,81,12,22,5,0,0,12,5,1,7,25,0.272,0.368,0.333,0.702,27,,6,1,1,0,,player.fcgi?id=sotres000gab
Joe Stewart,23,2021,Michigan State,Big Ten,40,163,145,21,40,9,1,5,24,4,5,13,40,0.276,0.344,0.455,0.799,66,,3,0,2,0,,player.fcgi?id=stewar003joe
Reese Trahey*,20,2021,Michigan State,Big Ten,30,80,68,9,15,2,1,0,10,1,1,6,21,0.221,0.308,0.279,0.587,19,,3,2,1,0,,player.fcgi?id=trahey000ree
Brock Vradenburg*,19,2021,Michigan State,Big Ten,25,85,76,8,16,6,0,0,10,0,0,8,17,0.211,0.294,0.29,0.584,22,,1,0,0,1,,player.fcgi?id=vraden000bro
Zaid Walker,21,2021,Michigan State,Big Ten,44,188,169,29,52,8,1,3,31,7,7,16,34,0.308,0.367,0.42,0.787,71,,1,0,2,1,,player.fcgi?id=walker000zai
Peter Ahn*,23,2022,Michigan State,Big Ten,53,210,173,28,42,14,3,0,19,11,3,20,35,0.243,0.349,0.358,0.708,62,3,11,1,5,1,,player.fcgi?id=ahn---010pet
Bryan Broecker,20,2022,Michigan State,Big Ten,49,205,177,31,48,6,2,1,25,3,0,18,37,0.271,0.358,0.345,0.702,61,3,7,1,2,0,,player.fcgi?id=broeck000bry
Sam Busch*,20,2022,Michigan State,Big Ten,11,20,18,2,3,0,0,0,0,0,0,2,8,0.167,0.25,0.167,0.417,3,0,0,0,0,0,,player.fcgi?id=busch-000sam
Trent Farquhar*,21,2022,Michigan State,Big Ten,54,252,207,37,56,13,0,6,29,6,1,34,45,0.271,0.392,0.42,0.812,87,3,8,2,1,0,,player.fcgi?id=farquh000tre
Jack Frank*,21,2022,Michigan State,Big Ten,53,231,201,38,59,16,2,9,34,10,2,25,59,0.294,0.376,0.527,0.903,106,1,2,2,1,0,,player.fcgi?id=frank-001jac
Zach Iverson*,23,2022,Michigan State,Big Ten,18,35,32,5,7,1,0,0,2,0,0,3,11,0.219,0.286,0.25,0.536,8,0,0,0,0,0,,player.fcgi?id=iverso000zac
Mitch Jebb*,20,2022,Michigan State,Big Ten,54,262,219,38,78,10,3,6,46,20,8,38,16,0.356,0.448,0.511,0.959,112,3,0,3,2,0,,player.fcgi?id=jebb--000mit
Dillon Kark,21,2022,Michigan State,Big Ten,46,180,163,21,38,3,0,3,14,2,0,12,34,0.233,0.29,0.307,0.597,50,2,1,4,0,0,,player.fcgi?id=kark--000dil
Casey Mayes*,22,2022,Michigan State,Big Ten,54,233,222,29,68,10,7,4,28,11,3,4,56,0.306,0.329,0.469,0.798,104,2,4,2,1,0,,player.fcgi?id=mayes-000cas
Parker Pilat,20,2022,Michigan State,Big Ten,7,26,23,4,6,2,0,0,0,0,1,3,8,0.261,0.346,0.348,0.694,8,0,0,0,0,0,,player.fcgi?id=pilat-000par
Ganin Thompson,20,2022,Michigan State,Big Ten,10,11,10,1,0,0,0,0,0,0,0,1,7,0,0.091,0,0.091,0,0,0,0,0,0,,player.fcgi?id=thomps000gan
Reese Trahey*,21,2022,Michigan State,Big Ten,2,9,5,1,1,0,0,0,0,1,0,4,1,0.2,0.556,0.2,0.756,1,0,0,0,0,0,,player.fcgi?id=trahey000ree
Brock Vradenburg*,20,2022,Michigan State,Big Ten,49,182,157,22,44,9,1,5,29,0,1,22,38,0.28,0.363,0.446,0.809,70,2,0,0,3,0,,player.fcgi?id=vraden000bro
Zaid Walker,22,2022,Michigan State,Big Ten,50,196,177,24,34,6,0,3,23,5,3,13,42,0.192,0.25,0.277,0.527,49,5,2,0,4,0,,player.fcgi?id=walker000zai
Christian Williams,20,2022,Michigan State,Big Ten,24,78,66,14,17,4,2,2,16,0,1,8,22,0.258,0.346,0.47,0.816,31,1,2,0,2,0,,player.fcgi?id=willia027chr
Jacob Anderson,20,2023,Michigan State,Big Ten,21,51,39,6,8,1,2,1,3,0,1,6,12,0.205,0.367,0.41,0.778,16,0,4,2,0,0,,player.fcgi?id=anders026jac
Bryan Broecker,21,2023,Michigan State,Big Ten,49,213,170,39,54,8,2,8,36,1,1,31,37,0.318,0.441,0.529,0.971,90,3,9,0,3,0,,player.fcgi?id=broeck000bry
Sam Busch*,21,2023,Michigan State,Big Ten,52,204,168,26,45,8,3,7,38,1,2,27,55,0.268,0.382,0.476,0.859,80,4,6,0,3,2,,player.fcgi?id=busch-000sam
Jake Dresselhouse,19,2023,Michigan State,Big Ten,24,62,52,9,10,0,1,0,5,5,1,5,22,0.192,0.312,0.231,0.542,12,2,4,1,0,0,,player.fcgi?id=dresse000jak
Trent Farquhar*,22,2023,Michigan State,Big Ten,55,273,213,59,73,19,1,2,35,7,3,43,26,0.343,0.467,0.47,0.936,100,2,11,1,5,0,,player.fcgi?id=farquh000tre
Jack Frank*,22,2023,Michigan State,Big Ten,55,252,204,48,61,11,0,7,45,19,5,33,55,0.299,0.418,0.456,0.874,93,4,11,1,3,1,,player.fcgi?id=frank-001jac
Mitch Jebb*,21,2023,Michigan State,Big Ten,50,241,202,41,68,15,7,1,36,14,4,32,28,0.337,0.438,0.495,0.933,100,2,5,1,1,1,,player.fcgi?id=jebb--000mit
Dillon Kark,22,2023,Michigan State,Big Ten,50,202,171,33,47,6,3,6,29,1,2,12,39,0.275,0.351,0.45,0.801,77,6,9,8,2,0,,player.fcgi?id=kark--000dil
John Malcom*,23,2023,Michigan State,Big Ten,4,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=malcom000joh
Casey Mayes*,23,2023,Michigan State,Big Ten,55,235,210,31,55,9,5,0,30,15,4,12,66,0.262,0.316,0.352,0.668,74,1,6,4,3,0,,player.fcgi?id=mayes-000cas
Randy Seymour,19,2023,Michigan State,Big Ten,7,13,11,2,2,2,0,0,2,0,0,2,5,0.182,0.308,0.364,0.671,4,0,0,0,0,0,,player.fcgi?id=seymou000ran
Sam Thompson,23,2023,Michigan State,Big Ten,19,59,51,4,9,1,0,2,6,0,0,7,11,0.177,0.271,0.314,0.585,16,0,0,0,1,0,,player.fcgi?id=thomps005sam
Brock Vradenburg*,21,2023,Michigan State,Big Ten,55,263,215,62,86,22,4,13,69,1,0,36,34,0.4,0.492,0.721,1.213,155,3,7,1,4,3,,player.fcgi?id=vraden000bro
Christian Williams,21,2023,Michigan State,Big Ten,2,10,9,2,3,0,0,2,3,0,0,0,1,0.333,0.4,1,1.4,9,0,1,0,0,0,,player.fcgi?id=willia027chr
Greg Ziegler,22,2023,Michigan State,Big Ten,47,172,143,28,36,4,2,3,19,10,5,17,29,0.252,0.351,0.371,0.722,53,3,6,4,2,0,,player.fcgi?id=ziegle002gre
Jacob Anderson,21,2024,Michigan State,Big Ten,19,56,47,8,12,4,0,1,6,1,0,6,8,0.255,0.375,0.404,0.779,19,0,3,0,0,0,,player.fcgi?id=anders026jac
Noah Bright,21,2024,Michigan State,Big Ten,24,86,72,11,16,4,0,4,12,0,0,11,13,0.222,0.349,0.444,0.793,32,5,3,0,0,0,,player.fcgi?id=bright000noa
Adam Broski,--,2024,Michigan State,Big Ten,5,18,16,2,2,0,0,0,3,0,0,1,2,0.125,0.222,0.125,0.347,2,2,1,0,0,0,,player.fcgi?id=broski000ada
Sam Busch*,22,2024,Michigan State,Big Ten,39,158,132,19,26,3,0,7,19,1,1,22,46,0.197,0.325,0.379,0.704,50,2,3,1,0,1,,player.fcgi?id=busch-000sam
Jake Dresselhouse,20,2024,Michigan State,Big Ten,30,63,55,6,10,2,0,1,7,3,2,5,26,0.182,0.262,0.273,0.535,15,1,1,2,0,0,,player.fcgi?id=dresse000jak
Jack Frank*,23,2024,Michigan State,Big Ten,51,245,209,55,80,17,3,9,40,19,4,32,38,0.383,0.467,0.622,1.089,130,4,2,1,1,1,,player.fcgi?id=frank-001jac
Jayden Holloway,--,2024,Michigan State,Big Ten,6,5,4,2,1,0,0,0,0,0,0,1,1,0.25,0.4,0.25,0.65,1,0,0,0,0,0,,player.fcgi?id=hollow000jay
Dillon Kark,23,2024,Michigan State,Big Ten,51,240,219,38,71,17,1,4,42,2,0,9,48,0.324,0.361,0.466,0.827,102,5,6,2,4,1,,player.fcgi?id=kark--000dil
Landen Lozier,19,2024,Michigan State,Big Ten,29,107,89,14,29,4,0,0,10,2,2,15,12,0.326,0.429,0.371,0.799,33,4,1,2,0,0,,player.fcgi?id=lozier000lan
Ryan McKay*,19,2024,Michigan State,Big Ten,47,209,189,23,57,7,1,2,31,4,1,12,14,0.302,0.348,0.381,0.729,72,2,3,2,3,0,,player.fcgi?id=mckay-002rya
Randy Seymour,20,2024,Michigan State,Big Ten,51,209,179,41,46,7,0,3,19,9,3,15,31,0.257,0.343,0.346,0.69,62,5,9,5,1,0,,player.fcgi?id=seymou000ran
Jayden Terres,23,2024,Michigan State,Big Ten,6,8,5,2,2,0,0,0,1,0,0,2,1,0.4,0.625,0.4,1.025,2,0,1,0,0,0,,player.fcgi?id=terres000jay
Sam Thompson,24,2024,Michigan State,Big Ten,34,147,121,24,34,5,0,3,21,2,0,21,14,0.281,0.379,0.397,0.776,48,1,0,2,3,0,,player.fcgi?id=thomps005sam
Christian Williams,22,2024,Michigan State,Big Ten,46,183,144,28,36,8,0,3,24,0,1,26,38,0.25,0.398,0.368,0.766,53,1,10,2,1,0,,player.fcgi?id=willia027chr
Nick Williams,20,2024,Michigan State,Big Ten,50,228,181,41,56,15,0,4,37,3,2,37,25,0.309,0.427,0.459,0.886,83,7,4,1,5,0,,player.fcgi?id=willia012nic
Greg Ziegler,23,2024,Michigan State,Big Ten,34,131,110,24,41,7,0,5,31,10,1,15,14,0.373,0.446,0.573,1.019,63,0,2,1,3,0,,player.fcgi?id=ziegle002gre
Jacob Anderson,22,2025,Michigan State,Big Ten,34,91,76,9,14,2,0,2,13,1,0,5,27,0.184,0.273,0.29,0.562,22,1,5,3,2,0,,player.fcgi?id=anders026jac
Caleb Berry,23,2025,Michigan State,Big Ten,45,191,165,33,49,10,0,6,34,5,3,14,27,0.297,0.376,0.467,0.842,77,1,8,2,2,0,,player.fcgi?id=berry-000cal
Noah Bright,22,2025,Michigan State,Big Ten,39,143,119,20,33,6,1,0,15,0,1,18,32,0.277,0.38,0.345,0.725,41,2,3,1,2,0,,player.fcgi?id=bright000noa
Adam Broski,--,2025,Michigan State,Big Ten,6,8,8,0,1,0,0,0,1,0,0,0,4,0.125,0.125,0.125,0.25,1,0,0,0,0,0,,player.fcgi?id=broski000ada
Griffin Brown,21,2025,Michigan State,Big Ten,10,8,7,2,1,0,0,0,0,0,0,0,5,0.143,0.25,0.143,0.393,1,0,1,0,0,0,,player.fcgi?id=brown-002gri
Sam Busch*,23,2025,Michigan State,Big Ten,54,227,190,40,55,11,0,15,62,2,3,29,36,0.29,0.381,0.584,0.965,111,4,2,1,5,4,,player.fcgi?id=busch-000sam
Jake Dresselhouse,21,2025,Michigan State,Big Ten,29,89,69,13,15,0,0,0,8,4,1,11,20,0.217,0.386,0.217,0.604,15,0,8,1,0,0,,player.fcgi?id=dresse000jak
Ryan McKay*,20,2025,Michigan State,Big Ten,54,254,210,58,67,20,1,5,28,11,4,36,31,0.319,0.421,0.495,0.916,104,3,3,2,3,0,,player.fcgi?id=mckay-002rya
Dayton Murphy,19,2025,Michigan State,Big Ten,42,105,86,10,16,3,0,0,4,1,1,11,13,0.186,0.3,0.221,0.521,19,2,3,5,0,0,,player.fcgi?id=murphy000day
Parker Picot,20,2025,Michigan State,Big Ten,52,209,188,33,49,11,5,8,37,2,1,14,55,0.261,0.314,0.5,0.814,94,3,2,2,3,0,,player.fcgi?id=picot-000par
Randy Seymour,21,2025,Michigan State,Big Ten,55,230,198,31,53,12,3,4,36,9,2,12,40,0.268,0.326,0.419,0.745,83,2,6,12,2,0,,player.fcgi?id=seymou000ran
Will Shannon,22,2025,Michigan State,Big Ten,34,90,75,14,20,2,0,4,14,0,0,13,19,0.267,0.378,0.453,0.831,34,3,1,0,1,0,,player.fcgi?id=shanno005wil
JT Sokolove,22,2025,Michigan State,Big Ten,53,238,188,39,47,8,0,2,22,16,4,24,40,0.25,0.385,0.325,0.709,61,0,19,4,3,0,,player.fcgi?id=sokolo000jt-
Isaac Sturgess*,19,2025,Michigan State,Big Ten,14,21,12,3,0,0,0,0,0,2,0,7,4,0,0.4,0,0.4,0,0,1,1,0,0,,player.fcgi?id=sturge000isa
Khamaree Thomas*,19,2025,Michigan State,Big Ten,6,8,6,0,1,0,0,0,0,0,0,2,1,0.167,0.375,0.167,0.542,1,0,0,0,0,0,,player.fcgi?id=thomas000kha
Christian Williams,23,2025,Michigan State,Big Ten,12,17,12,1,2,0,0,0,2,1,0,4,6,0.167,0.412,0.167,0.579,2,0,1,0,0,0,,player.fcgi?id=willia027chr
Nick Williams,21,2025,Michigan State,Big Ten,53,215,169,38,45,10,2,5,29,8,2,32,19,0.266,0.405,0.438,0.843,74,2,10,0,4,1,,player.fcgi?id=willia012nic
Ryan Zimmer,23,2025,Michigan State,Big Ten,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,player.fcgi?id=zimmer009rya
Noah Bright,23,2026,Michigan State,Big Ten,44,183,156,30,45,6,0,6,25,1,0,19,38,0.289,0.39,0.442,0.832,69,2,7,1,0,0,,player.fcgi?id=bright000noa
Adam Broski,--,2026,Michigan State,Big Ten,36,129,113,14,20,4,0,5,22,1,0,12,26,0.177,0.266,0.345,0.611,39,2,2,1,1,0,,player.fcgi?id=broski000ada
CJ Deckinga,19,2026,Michigan State,Big Ten,52,207,180,29,44,11,0,6,30,4,0,22,47,0.244,0.338,0.406,0.744,73,0,4,0,1,0,,player.fcgi?id=deckin000cj-
Isaiah Domey,--,2026,Michigan State,Big Ten,10,30,27,6,8,0,0,0,0,1,0,3,11,0.296,0.367,0.296,0.663,8,0,0,0,0,0,,player.fcgi?id=domey-000isa
Anthony Elezaj,--,2026,Michigan State,Big Ten,4,8,6,3,2,2,0,0,3,0,0,1,2,0.333,0.5,0.667,1.167,4,0,1,0,0,0,,player.fcgi?id=elezaj000ant
Ryan McKay*,21,2026,Michigan State,Big Ten,56,237,195,28,45,7,0,2,26,6,4,26,27,0.231,0.343,0.297,0.641,58,5,9,4,3,1,,player.fcgi?id=mckay-002rya
Dayton Murphy,20,2026,Michigan State,Big Ten,50,205,184,23,48,5,3,1,22,4,1,9,30,0.261,0.328,0.337,0.665,62,2,10,1,1,0,,player.fcgi?id=murphy000day
Jasen Oliver,22,2026,Michigan State,Big Ten,11,38,35,2,5,0,1,0,1,0,0,3,11,0.143,0.211,0.2,0.411,7,0,0,0,0,0,,player.fcgi?id=oliver001jas
Parker Picot,21,2026,Michigan State,Big Ten,43,157,136,30,39,10,0,14,41,0,2,11,55,0.287,0.357,0.669,1.026,91,2,6,0,4,0,,player.fcgi?id=picot-000par
Trent Rice,21,2026,Michigan State,Big Ten,30,83,67,14,17,3,0,0,3,3,5,9,14,0.254,0.374,0.299,0.672,20,0,5,0,2,0,,player.fcgi?id=rice--000tre
Randy Seymour,22,2026,Michigan State,Big Ten,56,250,229,34,60,10,2,16,55,4,4,10,59,0.262,0.316,0.533,0.849,122,2,9,0,2,2,,player.fcgi?id=seymou000ran
Isaac Sturgess*,20,2026,Michigan State,Big Ten,53,218,192,42,61,15,1,4,33,4,3,18,35,0.318,0.381,0.469,0.85,90,2,4,0,4,0,,player.fcgi?id=sturge000isa
Khamaree Thomas*,20,2026,Michigan State,Big Ten,51,220,182,40,58,12,0,2,31,8,1,27,35,0.319,0.402,0.418,0.82,76,1,1,6,4,0,,player.fcgi?id=thomas000kha
Cole Van Ameyde,19,2026,Michigan State,Big Ten,15,40,31,8,3,1,1,0,0,0,0,7,5,0.097,0.3,0.194,0.494,6,1,2,0,0,0,,player.fcgi?id=vaname000col
Nick Williams,22,2026,Michigan State,Big Ten,49,205,174,39,58,14,2,6,27,3,2,25,20,0.333,0.434,0.54,0.974,94,5,6,0,0,0,,player.fcgi?id=willia012nic
Ben Ballantine,20,2011,Michigan,Big Ten,20,1,0,0,0,0,0,0,0,0,0,1,0,,1,,,0,,0,0,0,,,player.fcgi?id=ballan000ben
Patrick Biondi*,20,2011,Michigan,Big Ten,54,250,217,36,62,7,1,0,21,27,5,25,26,0.286,0.366,0.327,0.693,71,,3,4,1,,,player.fcgi?id=biondi001pat
Coley Crank,21,2011,Michigan,Big Ten,54,228,194,27,52,17,1,7,33,0,0,29,50,0.268,0.373,0.474,0.847,92,,4,0,1,,,player.fcgi?id=crank-001col
Derek Dennis,20,2011,Michigan,Big Ten,40,173,148,13,32,5,0,0,10,5,1,20,39,0.216,0.33,0.25,0.58,37,,5,0,0,,,player.fcgi?id=dennis001der
John DiLaura,--,2011,Michigan,Big Ten,26,69,62,3,13,0,0,0,2,2,1,6,10,0.21,0.279,0.21,0.489,13,,0,1,0,,,player.fcgi?id=dilaur000joh
Zach Johnson,--,2011,Michigan,Big Ten,25,48,40,5,7,0,0,0,1,0,0,2,13,0.175,0.233,0.175,0.408,7,,1,5,0,,,player.fcgi?id=johnso004zac
Kevin Krantz,--,2011,Michigan,Big Ten,48,182,152,18,33,8,1,1,22,2,1,15,31,0.217,0.324,0.303,0.627,46,,9,6,0,,,player.fcgi?id=krantz000kev
Alex Lakatos,19,2011,Michigan,Big Ten,45,138,128,12,33,7,0,0,10,1,2,10,43,0.258,0.312,0.313,0.624,40,,0,0,0,,,player.fcgi?id=lakato000ale
John Lorenz,--,2011,Michigan,Big Ten,54,219,201,17,45,11,0,0,24,0,1,12,35,0.224,0.263,0.279,0.541,56,,0,2,4,,,player.fcgi?id=lorenz003joh
Cole Martin#,18,2011,Michigan,Big Ten,40,90,70,7,16,0,0,0,3,1,1,12,14,0.229,0.342,0.229,0.57,16,,0,8,0,,,player.fcgi?id=martin003col
Tyler Mills,21,2011,Michigan,Big Ten,28,21,16,2,1,1,0,0,2,0,0,3,6,0.063,0.25,0.125,0.375,2,,1,1,0,,,player.fcgi?id=mills-000tyl
Michael O'Neill,19,2011,Michigan,Big Ten,54,240,218,30,67,8,2,2,29,29,8,13,46,0.307,0.356,0.39,0.746,85,,5,1,3,,,player.fcgi?id=oneill001mic
Adam Robinson,--,2011,Michigan,Big Ten,28,31,25,7,2,0,0,0,2,1,0,4,10,0.08,0.226,0.08,0.306,2,,1,0,1,,,player.fcgi?id=robins002ada
Mac Simotes,--,2011,Michigan,Big Ten,5,4,4,0,1,0,0,0,1,0,0,0,1,0.25,0.25,0.25,0.5,1,,0,0,0,,,player.fcgi?id=simote000mac
Garrett Stephens*,--,2011,Michigan,Big Ten,42,151,124,14,29,1,0,2,15,5,0,21,36,0.234,0.353,0.29,0.644,36,,3,1,2,,,player.fcgi?id=stephe005gar
Anthony Toth,23,2011,Michigan,Big Ten,39,171,152,15,33,6,0,0,9,4,4,11,24,0.217,0.28,0.257,0.536,39,,3,3,2,,,player.fcgi?id=toth--000ant
Brett Winger,19,2011,Michigan,Big Ten,25,71,68,9,20,3,0,0,5,0,1,0,13,0.294,0.314,0.338,0.653,23,,2,1,0,,,player.fcgi?id=winger000bre
Patrick Biondi*,21,2012,Michigan,Big Ten,56,267,221,44,67,11,3,2,17,32,12,30,28,0.303,0.408,0.407,0.816,90,,10,5,1,1,,player.fcgi?id=biondi001pat
Coley Crank,22,2012,Michigan,Big Ten,56,236,191,35,48,7,0,12,45,1,2,32,40,0.251,0.364,0.476,0.841,91,,6,0,7,3,,player.fcgi?id=crank-001col
Dylan Delaney,19,2012,Michigan,Big Ten,56,217,193,19,36,5,0,2,16,5,1,12,62,0.187,0.252,0.244,0.496,47,,5,7,0,0,,player.fcgi?id=delane000dyl
Derek Dennis,21,2012,Michigan,Big Ten,8,23,16,3,3,3,0,0,1,1,0,5,6,0.188,0.409,0.375,0.784,6,,1,1,0,0,,player.fcgi?id=dennis001der
John DiLaura,--,2012,Michigan,Big Ten,48,167,138,17,37,5,0,0,12,0,1,24,24,0.268,0.378,0.304,0.682,42,,1,3,1,0,,player.fcgi?id=dilaur000joh
Mike Dolloff,19,2012,Michigan,Big Ten,9,10,8,0,0,0,0,0,2,0,0,2,2,0,0.2,0,0.2,0,,0,0,0,0,,player.fcgi?id=dollof000mik
Will Drake*,19,2012,Michigan,Big Ten,40,169,150,27,44,8,4,0,22,10,4,14,26,0.293,0.355,0.4,0.755,60,,1,3,1,0,,player.fcgi?id=drake-001wil
Donnie Eaton,19,2012,Michigan,Big Ten,2,3,3,0,1,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1,,0,0,0,0,,player.fcgi?id=eaton-000don
Eric Jacobson,--,2012,Michigan,Big Ten,39,58,55,3,12,2,0,0,3,0,0,2,12,0.218,0.246,0.255,0.5,14,,0,1,0,0,,player.fcgi?id=jacobs000eri
Zach Johnson,--,2012,Michigan,Big Ten,11,11,9,1,1,0,0,0,0,0,0,1,2,0.111,0.273,0.111,0.384,1,,1,0,0,0,,player.fcgi?id=johnso004zac
Kyle Jusick*,--,2012,Michigan,Big Ten,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0,,0,0,0,0,,player.fcgi?id=jusick000kyl
Kevin Krantz,--,2012,Michigan,Big Ten,28,52,44,5,6,1,0,0,3,0,0,7,13,0.136,0.255,0.159,0.414,7,,0,1,0,0,,player.fcgi?id=krantz000kev
Alex Lakatos,20,2012,Michigan,Big Ten,22,8,8,0,2,1,0,0,1,0,0,0,5,0.25,0.25,0.375,0.625,3,,0,0,0,0,,player.fcgi?id=lakato000ale
John Lorenz,--,2012,Michigan,Big Ten,56,237,212,22,52,8,3,2,25,0,1,20,31,0.245,0.312,0.34,0.652,72,,1,3,1,0,,player.fcgi?id=lorenz003joh
Cole Martin#,19,2012,Michigan,Big Ten,43,110,95,9,18,0,1,0,12,1,0,11,21,0.19,0.274,0.211,0.484,20,,0,4,0,0,,player.fcgi?id=martin003col
Michael O'Neill,20,2012,Michigan,Big Ten,41,182,162,31,53,12,1,6,31,19,5,9,22,0.327,0.381,0.525,0.906,85,,7,1,3,3,,player.fcgi?id=oneill001mic
Adam Robinson,--,2012,Michigan,Big Ten,15,2,2,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=robins002ada
Brandon Sinnery,22,2012,Michigan,Big Ten,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=sinner000bra
Trent Szkutnik,18,2012,Michigan,Big Ten,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,player.fcgi?id=szkutn000tre
Kevin White,20,2012,Michigan,Big Ten,39,122,109,14,26,2,0,3,11,2,3,13,45,0.239,0.32,0.339,0.659,37,,0,0,0,0,,player.fcgi?id=white-003kev
Brett Winger,20,2012,Michigan,Big Ten,56,218,200,22,59,10,1,4,30,0,0,13,53,0.295,0.344,0.415,0.759,83,,3,0,2,0,,player.fcgi?id=winger000bre
Zach Zott*,19,2012,Michigan,Big Ten,37,101,88,8,18,1,2,0,7,0,0,6,28,0.205,0.278,0.261,0.54,23,,3,4,0,0,,player.fcgi?id=zott--000zac
Patrick Biondi*,22,2013,Michigan,Big Ten,50,199,165,40,51,9,0,1,16,15,4,20,21,0.309,0.399,0.382,0.781,63,,6,6,2,0,,player.fcgi?id=biondi001pat
Jake Cronenworth*,19,2013,Michigan,Big Ten,56,246,203,33,65,12,2,2,42,12,4,22,21,0.32,0.386,0.429,0.815,87,,6,5,10,0,,player.fcgi?id=cronen000jac
Dylan Delaney,20,2013,Michigan,Big Ten,38,93,73,8,15,2,0,0,9,0,3,12,29,0.206,0.363,0.233,0.596,17,,6,2,0,0,,player.fcgi?id=delane000dyl
